payment_id,order_id,payment_date,payment_status
20513,6900,2021-11-09,Refunded 
20514,7604,2021-10-21,Refunded 
20515,3662,2021-09-26,Refunded 
20516,4861,2021-09-20,Refunded 
20517,15166,2021-09-12,Refunded 
20518,8692,2021-08-13,Refunded 
20519,18055,2021-08-05,Refunded 
20520,13694,2021-08-01,Refunded 
20521,13696,2021-07-18,Refunded 
20522,6741,2021-06-08,Refunded 
20523,2831,2021-05-26,Refunded 
20524,11400,2021-05-03,Refunded 
20525,4784,2021-04-27,Refunded 
20526,18696,2021-04-18,Refunded 
20527,5669,2021-03-15,Refunded 
20528,394,2021-03-12,Refunded 
20529,2365,2021-02-13,Refunded 
20530,8260,2021-02-01,Refunded 
20531,976,2020-12-11,Refunded 
20532,9124,2020-11-24,Refunded 
20533,7495,2020-11-16,Refunded 
20534,17847,2020-11-15,Refunded 
20535,2224,2020-11-14,Refunded 
20536,15712,2020-10-11,Refunded 
20537,1046,2020-09-03,Refunded 
20538,8926,2020-09-03,Refunded 
20539,3690,2020-07-28,Refunded 
20540,1908,2020-06-04,Refunded 
20541,2496,2020-05-17,Refunded 
20542,1550,2020-04-26,Refunded 
20543,13403,2020-03-11,Refunded 
20544,9059,2020-02-12,Refunded 
20545,10218,2020-01-27,Refunded 
20546,3742,2020-01-17,Refunded 
20547,21335,2024-05-23,Refunded 
20548,21361,2024-05-20,Refunded 
20549,21061,2024-03-23,Refunded 
20550,21349,2024-02-29,Refunded 
20551,19450,2023-09-30,Refunded 
20552,7598,2023-09-20,Refunded 
20553,15119,2023-09-03,Refunded 
20554,12427,2023-09-01,Refunded 
20555,19674,2023-08-16,Refunded 
20556,4809,2023-08-11,Refunded 
20557,15956,2023-08-02,Refunded 
20558,11071,2023-07-16,Refunded 
20559,2053,2023-06-25,Refunded 
20560,11341,2023-06-22,Refunded 
20561,10611,2023-06-10,Refunded 
20562,13900,2023-06-10,Refunded 
20563,20694,2023-06-09,Refunded 
20564,654,2023-05-30,Refunded 
20565,10704,2023-05-29,Refunded 
20566,17563,2023-05-27,Refunded 
20567,14321,2023-05-25,Refunded 
20568,18384,2023-05-12,Refunded 
20569,8882,2023-05-07,Refunded 
20570,20440,2023-05-04,Refunded 
20571,12215,2023-04-24,Refunded 
20572,11405,2023-04-01,Refunded 
20573,3722,2023-03-28,Refunded 
20574,5208,2023-03-19,Refunded 
20575,14995,2023-02-20,Refunded 
20576,567,2023-01-18,Refunded 
20577,10038,2023-01-14,Refunded 
20578,1956,2023-01-10,Refunded 
20579,4507,2022-12-29,Refunded 
20580,3011,2022-12-24,Refunded 
20581,5053,2022-12-05,Refunded 
20582,9372,2022-12-01,Refunded 
20583,5333,2022-11-13,Refunded 
20584,3605,2022-11-05,Refunded 
20585,5142,2022-10-28,Refunded 
20586,551,2022-09-27,Refunded 
20587,6982,2022-09-19,Refunded 
20588,15318,2022-09-18,Refunded 
20589,17179,2022-09-08,Refunded 
20590,12449,2022-09-07,Refunded 
20591,15452,2022-08-22,Refunded 
20592,14907,2022-08-20,Refunded 
20593,11521,2022-08-13,Refunded 
20594,18523,2022-08-12,Refunded 
20595,13091,2022-08-04,Refunded 
20596,5514,2022-06-23,Refunded 
20597,20257,2022-06-12,Refunded 
20598,85,2022-06-04,Refunded 
20599,6118,2022-05-31,Refunded 
20600,19457,2022-05-21,Refunded 
20601,15799,2022-05-19,Refunded 
20602,12701,2022-05-15,Refunded 
20603,4106,2022-05-07,Refunded 
20604,17045,2022-04-27,Refunded 
20605,16801,2022-04-21,Refunded 
20606,568,2022-04-11,Refunded 
20607,20182,2022-04-03,Refunded 
20608,8893,2022-03-29,Refunded 
20609,13590,2022-03-20,Refunded 
20610,12259,2022-03-09,Refunded 
20611,4458,2022-03-08,Refunded 
20612,2147,2022-02-26,Refunded 
20613,10732,2022-02-07,Refunded 
20614,10846,2022-01-27,Refunded 
20615,6795,2022-01-19,Refunded 
20616,3756,2021-12-22,Refunded 
20617,9549,2021-12-22,Refunded 
20618,1322,2021-12-06,Refunded 
20619,8492,2021-12-01,Refunded 
20620,8019,2021-11-24,Refunded 
20621,18075,2021-11-10,Refunded 
20622,13341,2021-11-01,Refunded 
20623,18980,2021-09-20,Refunded 
20624,20078,2021-09-07,Refunded 
20625,19828,2021-09-03,Refunded 
20626,20909,2021-09-03,Refunded 
20627,8441,2021-08-24,Refunded 
20628,1617,2021-08-16,Refunded 
20629,13756,2021-08-01,Refunded 
20630,7876,2021-07-18,Refunded 
20631,17854,2021-07-14,Refunded 
20632,3192,2021-06-27,Refunded 
20633,10545,2021-06-23,Refunded 
20634,3953,2021-06-02,Refunded 
20635,18454,2021-05-08,Refunded 
20636,7983,2021-05-07,Refunded 
20637,16247,2021-05-07,Refunded 
20638,14089,2021-04-17,Refunded 
20639,14918,2021-04-13,Refunded 
20640,900,2021-04-12,Refunded 
20641,13014,2021-04-08,Refunded 
20642,14805,2021-03-20,Refunded 
20643,15795,2021-03-09,Refunded 
20644,20666,2021-03-07,Refunded 
20645,821,2021-02-02,Refunded 
20646,7962,2020-12-20,Refunded 
20647,19723,2020-12-04,Refunded 
20648,17751,2020-10-10,Refunded 
20649,5023,2020-08-27,Refunded 
20650,744,2020-07-11,Refunded 
20651,2618,2020-06-21,Refunded 
20652,11494,2020-05-07,Refunded 
20653,1150,2020-04-23,Refunded 
20654,5997,2020-02-24,Refunded 
20655,7420,2020-02-17,Refunded 
20656,13583,2020-01-28,Refunded 
20657,12354,2020-01-25,Refunded 
20658,8246,2020-01-14,Refunded 
20659,21463,2024-04-23,Refunded 
20660,21495,2024-01-26,Refunded 
20661,10207,2024-01-18,Refunded 
20662,9514,2023-11-17,Refunded 
20663,5711,2023-10-17,Refunded 
20664,7524,2023-09-14,Refunded 
20665,19288,2023-08-27,Refunded 
20666,17155,2023-08-24,Refunded 
20667,10385,2023-08-23,Refunded 
20668,19560,2023-07-11,Refunded 
20669,20355,2023-06-30,Refunded 
20670,2287,2023-06-19,Refunded 
20671,20428,2023-06-17,Refunded 
20672,20534,2023-06-12,Refunded 
20673,6249,2023-06-05,Refunded 
20674,16742,2023-06-04,Refunded 
20675,16707,2023-05-22,Refunded 
20676,14974,2023-05-21,Refunded 
20677,4542,2023-05-17,Refunded 
20678,11620,2023-05-01,Refunded 
20679,7550,2023-04-28,Refunded 
20680,114,2023-04-25,Refunded 
20681,15927,2023-04-22,Refunded 
20682,12796,2023-04-20,Refunded 
20683,15047,2023-04-16,Refunded 
20684,7552,2023-04-10,Refunded 
20685,18924,2023-04-04,Refunded 
20686,2432,2023-04-01,Refunded 
20687,54,2023-03-31,Refunded 
20688,12743,2023-03-22,Refunded 
20689,20464,2023-03-12,Refunded 
20690,10760,2023-03-03,Refunded 
20691,20286,2023-03-03,Refunded 
20692,14395,2023-01-13,Refunded 
20693,5435,2022-12-14,Refunded 
20694,2210,2022-11-19,Refunded 
20695,4478,2022-11-17,Refunded 
20696,14913,2022-10-19,Refunded 
20697,1729,2022-10-07,Refunded 
20698,15234,2022-09-27,Refunded 
20699,13302,2022-09-23,Refunded 
20700,13479,2022-09-16,Refunded 
20701,9738,2022-09-13,Refunded 
20702,16075,2022-09-05,Refunded 
20703,1990,2022-09-03,Refunded 
20704,12250,2022-08-30,Refunded 
20705,15137,2022-08-20,Refunded 
20706,13485,2022-08-03,Refunded 
20707,8953,2022-07-09,Refunded 
20708,15102,2022-06-24,Refunded 
20709,19578,2022-06-24,Refunded 
20710,19130,2022-06-23,Refunded 
20711,19330,2022-06-17,Refunded 
20712,3285,2022-06-11,Refunded 
20713,2518,2022-05-20,Refunded 
20714,7493,2022-05-14,Refunded 
20715,11800,2022-05-03,Refunded 
20716,7067,2022-04-27,Refunded 
20717,5234,2022-04-05,Refunded 
20718,20426,2022-04-01,Refunded 
20719,17747,2022-03-21,Refunded 
20720,12473,2022-03-18,Refunded 
20721,20484,2022-03-01,Refunded 
20722,6593,2022-02-21,Refunded 
20723,3178,2022-02-17,Refunded 
20724,14381,2022-01-16,Refunded 
20725,10360,2022-01-12,Refunded 
20726,9733,2021-12-31,Refunded 
20727,1982,2021-12-08,Refunded 
20728,8126,2021-11-20,Refunded 
20729,3079,2021-10-10,Refunded 
20730,15087,2021-09-26,Refunded 
20731,3096,2021-09-14,Refunded 
20732,20297,2021-09-10,Refunded 
20733,19988,2021-08-30,Refunded 
20734,3089,2021-08-22,Refunded 
20735,11479,2021-08-20,Refunded 
20736,12456,2021-08-10,Refunded 
20737,17156,2021-07-30,Refunded 
20738,6275,2021-07-21,Refunded 
20739,17672,2021-07-11,Refunded 
20740,20736,2021-06-29,Refunded 
20741,4728,2021-06-17,Refunded 
20742,14533,2021-06-10,Refunded 
20743,3842,2021-06-09,Refunded 
20744,17803,2021-05-26,Refunded 
20745,2200,2021-05-25,Refunded 
20746,16341,2021-04-29,Refunded 
20747,2790,2021-04-27,Refunded 
20748,8990,2021-04-26,Refunded 
20749,16152,2021-04-20,Refunded 
20750,12347,2021-04-17,Refunded 
20751,10893,2021-04-12,Refunded 
20752,10667,2021-03-20,Refunded 
20753,11524,2021-03-18,Refunded 
20754,5398,2021-03-13,Refunded 
20755,8724,2021-02-26,Refunded 
20756,9016,2021-02-11,Refunded 
20757,15537,2020-11-16,Refunded 
20758,16416,2020-10-21,Refunded 
20759,13823,2020-09-17,Refunded 
20760,5303,2020-09-16,Refunded 
20761,19073,2020-08-28,Refunded 
20762,8077,2020-08-24,Refunded 
20763,18297,2020-08-09,Refunded 
20764,9235,2020-07-28,Refunded 
20765,10672,2020-07-15,Refunded 
20766,9590,2020-06-26,Refunded 
20767,5799,2020-06-20,Refunded 
20768,6018,2020-06-14,Refunded 
20769,6497,2020-06-03,Refunded 
20770,807,2020-06-02,Refunded 
20771,3237,2020-04-11,Refunded 
20772,19919,2020-04-01,Refunded 
20773,3293,2020-03-30,Refunded 
20774,5605,2020-03-14,Refunded 
20775,2426,2020-01-30,Refunded 
20776,20982,2024-03-25,Refunded 
20777,4938,2024-01-25,Refunded 
20778,21486,2024-01-25,Refunded 
20779,891,2024-01-22,Refunded 
20780,11054,2024-01-16,Refunded 
20781,10398,2023-12-17,Refunded 
20782,1087,2023-10-26,Refunded 
20783,6396,2023-09-13,Refunded 
20784,10928,2023-08-27,Refunded 
20785,15761,2023-08-25,Refunded 
20786,9409,2023-06-28,Refunded 
20787,20310,2023-06-14,Refunded 
20788,11177,2023-06-07,Refunded 
20789,14714,2023-06-02,Refunded 
20790,17800,2023-06-01,Refunded 
20791,5846,2023-05-28,Refunded 
20792,8059,2023-05-22,Refunded 
20793,6261,2023-05-01,Refunded 
20794,2677,2023-04-19,Refunded 
20795,20813,2023-04-17,Refunded 
20796,19930,2023-03-30,Refunded 
20797,6766,2023-03-21,Refunded 
20798,10219,2023-03-05,Refunded 
20799,1001,2023-03-04,Refunded 
20800,13124,2023-03-01,Refunded 
20801,1139,2023-02-28,Refunded 
20802,9470,2023-01-18,Refunded 
20803,10224,2022-12-13,Refunded 
20804,5164,2022-12-10,Refunded 
20805,3419,2022-12-04,Refunded 
20806,4074,2022-12-03,Refunded 
20807,304,2022-11-23,Refunded 
20808,5510,2022-10-29,Refunded 
20809,8490,2022-10-03,Refunded 
20810,18726,2022-09-26,Refunded 
20811,2545,2022-08-23,Refunded 
20812,11471,2022-08-12,Refunded 
20813,13404,2022-07-26,Refunded 
20814,4130,2022-07-21,Refunded 
20815,20090,2022-07-15,Refunded 
20816,18636,2022-06-15,Refunded 
20817,1354,2022-06-12,Refunded 
20818,20755,2022-06-02,Refunded 
20819,4598,2022-05-24,Refunded 
20820,6764,2022-05-12,Refunded 
20821,16031,2022-04-10,Refunded 
20822,16731,2022-04-10,Refunded 
20823,10540,2022-04-02,Refunded 
20824,7063,2022-02-09,Refunded 
20825,7227,2022-01-25,Refunded 
20826,8618,2021-12-31,Refunded 
20827,6732,2021-12-28,Refunded 
20828,7726,2021-12-27,Refunded 
20829,17641,2021-12-26,Refunded 
20830,9557,2021-12-17,Refunded 
20831,8239,2021-12-07,Refunded 
20832,8191,2021-12-01,Refunded 
20833,4828,2021-11-01,Refunded 
20834,14158,2021-09-30,Refunded 
20835,11011,2021-09-26,Refunded 
20836,14338,2021-09-21,Refunded 
20837,11359,2021-09-12,Refunded 
20838,4197,2021-07-22,Refunded 
20839,7094,2021-07-21,Refunded 
20840,13629,2021-06-24,Refunded 
20841,9331,2021-06-18,Refunded 
20842,14654,2021-06-17,Refunded 
20843,16151,2021-06-07,Refunded 
20844,3607,2021-05-14,Refunded 
20845,9316,2021-05-14,Refunded 
20846,10912,2021-04-29,Refunded 
20847,14408,2021-04-27,Refunded 
20848,3208,2021-04-16,Refunded 
20849,180,2021-03-22,Refunded 
20850,19826,2021-03-10,Refunded 
20851,11979,2021-03-07,Refunded 
20852,5839,2021-02-03,Refunded 
20853,1994,2021-01-18,Refunded 
20854,11662,2021-01-05,Refunded 
20855,5702,2020-11-27,Refunded 
20856,4194,2020-11-20,Refunded 
20857,8687,2020-10-09,Refunded 
20858,10668,2020-09-17,Refunded 
20859,6946,2020-08-04,Refunded 
20860,12270,2020-07-28,Refunded 
20861,19349,2020-07-17,Refunded 
20862,19201,2020-07-12,Refunded 
20863,6754,2020-04-23,Refunded 
20864,8175,2020-03-06,Refunded 
20865,21014,2024-03-18,Refunded 
20866,21362,2024-03-15,Refunded 
20867,21313,2024-02-24,Refunded 
20868,5652,2024-02-15,Refunded 
20869,7333,2024-02-15,Refunded 
20870,7845,2024-01-01,Refunded 
20871,16044,2023-12-09,Refunded 
20872,4889,2023-11-25,Refunded 
20873,9765,2023-11-14,Refunded 
20874,2183,2023-10-22,Refunded 
20875,1474,2023-10-12,Refunded 
20876,3486,2023-10-08,Refunded 
20877,5200,2023-10-08,Refunded 
20878,15899,2023-09-30,Refunded 
20879,20775,2023-09-26,Refunded 
20880,9619,2023-09-10,Refunded 
20881,18459,2023-09-06,Refunded 
20882,7241,2023-08-24,Refunded 
20883,18776,2023-08-24,Refunded 
20884,17431,2023-08-16,Refunded 
20885,14839,2023-08-03,Refunded 
20886,146,2023-07-20,Refunded 
20887,6119,2023-07-18,Refunded 
20888,16892,2023-07-13,Refunded 
20889,8599,2023-06-15,Refunded 
20890,18671,2023-06-11,Refunded 
20891,6980,2023-06-01,Refunded 
20892,20381,2023-05-22,Refunded 
20893,10597,2023-04-21,Refunded 
20894,19415,2023-03-17,Refunded 
20895,20055,2023-03-05,Refunded 
20896,16754,2023-03-02,Refunded 
20897,16616,2023-01-18,Refunded 
20898,962,2023-01-03,Refunded 
20899,3108,2022-11-20,Refunded 
20900,1403,2022-09-17,Refunded 
20901,8423,2022-08-26,Refunded 
20902,18672,2022-08-02,Refunded 
20903,20403,2022-07-19,Refunded 
20904,18626,2022-06-26,Refunded 
20905,13848,2022-05-25,Refunded 
20906,13758,2022-05-16,Refunded 
20907,16625,2022-05-13,Refunded 
20908,12602,2022-05-03,Refunded 
20909,3342,2022-05-02,Refunded 
20910,15709,2022-04-14,Refunded 
20911,16716,2022-04-04,Refunded 
20912,14308,2022-03-24,Refunded 
20913,12093,2022-03-22,Refunded 
20914,3493,2022-03-07,Refunded 
20915,8655,2022-02-24,Refunded 
20916,9838,2022-02-17,Refunded 
20917,7769,2022-02-05,Refunded 
20918,9976,2022-01-18,Refunded 
20919,15561,2021-11-29,Refunded 
20920,11499,2021-09-29,Refunded 
20921,17397,2021-09-11,Refunded 
20922,16787,2021-09-04,Refunded 
20923,18940,2021-08-28,Refunded 
20924,20623,2021-08-27,Refunded 
20925,2665,2021-07-18,Refunded 
20926,16669,2021-07-15,Refunded 
20927,3074,2021-07-14,Refunded 
20928,9714,2021-07-06,Refunded 
20929,18192,2021-06-02,Refunded 
20930,20675,2021-05-27,Refunded 
20931,20236,2021-05-24,Refunded 
20932,6886,2021-04-28,Refunded 
20933,3130,2021-02-28,Refunded 
20934,5280,2021-02-14,Refunded 
20935,18641,2021-02-04,Refunded 
20936,19319,2020-12-27,Refunded 
20937,6675,2020-11-22,Refunded 
20938,884,2020-11-15,Refunded 
20939,4956,2020-11-06,Refunded 
20940,16052,2020-10-08,Refunded 
20941,6519,2020-09-06,Refunded 
20942,8301,2020-09-05,Refunded 
20943,11702,2020-08-24,Refunded 
20944,2666,2020-08-15,Refunded 
20945,395,2020-08-12,Refunded 
20946,8222,2020-07-08,Refunded 
20947,3421,2020-07-01,Refunded 
20948,9413,2020-06-25,Refunded 
20949,1036,2020-03-05,Refunded 
20950,14507,2020-03-03,Refunded 
20951,8816,2020-02-27,Refunded 
20952,21574,2024-07-23,Refunded 
20953,6027,2024-02-01,Refunded 
20954,7583,2024-01-31,Refunded 
20955,9188,2024-01-02,Refunded 
20956,3544,2023-12-06,Refunded 
20957,6171,2023-11-25,Refunded 
20958,7325,2023-11-25,Refunded 
20959,2181,2023-11-22,Refunded 
20960,3948,2023-11-09,Refunded 
20961,2605,2023-09-23,Refunded 
20962,6375,2023-09-22,Refunded 
20963,15442,2023-09-20,Refunded 
20964,19926,2023-09-08,Refunded 
20965,3962,2023-09-04,Refunded 
20966,13592,2023-09-01,Refunded 
20967,16859,2023-08-12,Refunded 
20968,20208,2023-08-10,Refunded 
20969,3482,2023-07-14,Refunded 
20970,6231,2023-07-08,Refunded 
20971,8945,2023-07-06,Refunded 
20972,13193,2023-07-02,Refunded 
20973,8921,2023-06-30,Refunded 
20974,18286,2023-06-29,Refunded 
20975,1849,2023-06-04,Refunded 
20976,13460,2023-05-24,Refunded 
20977,10463,2023-05-08,Refunded 
20978,6488,2023-04-25,Refunded 
20979,20859,2023-04-18,Refunded 
20980,19596,2023-04-16,Refunded 
20981,8405,2023-04-13,Refunded 
20982,4489,2023-03-25,Refunded 
20983,20835,2023-03-02,Refunded 
20984,11848,2023-02-28,Refunded 
20985,8287,2023-02-17,Refunded 
20986,1929,2023-02-13,Refunded 
20987,12810,2023-01-10,Refunded 
20988,5670,2023-01-09,Refunded 
20989,7585,2022-12-28,Refunded 
20990,13069,2022-12-27,Refunded 
20991,4836,2022-12-18,Refunded 
20992,4856,2022-11-11,Refunded 
20993,4212,2022-11-10,Refunded 
20994,10258,2022-10-20,Refunded 
20995,18765,2022-10-08,Refunded 
20996,17297,2022-09-26,Refunded 
20997,19090,2022-09-15,Refunded 
20998,4591,2022-09-14,Refunded 
20999,14862,2022-09-08,Refunded 
21000,1587,2022-08-14,Refunded 
21001,9872,2022-07-27,Refunded 
21002,16259,2022-07-23,Refunded 
21003,16079,2022-07-13,Refunded 
21004,3782,2022-07-07,Refunded 
21005,13480,2022-07-05,Refunded 
21006,19428,2022-06-30,Refunded 
21007,7015,2022-06-24,Refunded 
21008,3587,2022-06-22,Refunded 
21009,7557,2022-05-23,Refunded 
21010,20086,2022-05-19,Refunded 
21011,5107,2022-05-11,Refunded 
21012,13317,2022-04-30,Refunded 
21013,6191,2022-04-01,Refunded 
21014,9238,2022-03-24,Refunded 
21015,15238,2022-03-21,Refunded 
21016,3622,2022-01-12,Refunded 
21017,4733,2022-01-07,Refunded 
21018,9778,2021-09-30,Refunded 
21019,20695,2021-09-29,Refunded 
21020,11181,2021-09-23,Refunded 
21021,15086,2021-09-15,Refunded 
21022,14708,2021-09-10,Refunded 
21023,15791,2021-09-07,Refunded 
21024,19748,2021-09-07,Refunded 
21025,14825,2021-08-13,Refunded 
21026,16920,2021-08-07,Refunded 
21027,19060,2021-07-25,Refunded 
21028,1895,2021-07-20,Refunded 
21029,4315,2021-07-15,Refunded 
21030,20328,2021-07-09,Refunded 
21031,16689,2021-06-23,Refunded 
21032,20043,2021-06-23,Refunded 
21033,7765,2021-06-18,Refunded 
21034,16565,2021-06-14,Refunded 
21035,13272,2021-05-29,Refunded 
21036,18018,2021-05-23,Refunded 
21037,13018,2021-05-18,Refunded 
21038,11693,2021-05-08,Refunded 
21039,16717,2021-05-01,Refunded 
21040,18986,2021-04-30,Refunded 
21041,16715,2021-04-12,Refunded 
21042,6703,2021-04-09,Refunded 
21043,7434,2021-03-12,Refunded 
21044,10096,2021-03-12,Refunded 
21045,8796,2021-02-10,Refunded 
21046,12710,2021-02-06,Refunded 
21047,1590,2021-01-26,Refunded 
21048,11526,2021-01-11,Refunded 
21049,9199,2021-01-04,Refunded 
21050,15818,2021-01-01,Refunded 
21051,9559,2020-11-22,Refunded 
21052,9440,2020-08-24,Refunded 
21053,14307,2020-07-25,Refunded 
21054,4517,2020-07-13,Refunded 
21055,793,2020-06-26,Refunded 
21056,5322,2020-06-13,Refunded 
21057,1607,2020-06-09,Refunded 
21058,4839,2020-05-25,Refunded 
21059,299,2020-05-15,Refunded 
21060,2624,2020-04-09,Refunded 
21061,11114,2020-03-06,Refunded 
21062,2645,2020-02-22,Refunded 
21063,2699,2020-02-13,Refunded 
21064,1668,2020-02-04,Refunded 
21065,10328,2020-02-03,Refunded 
21066,21317,2024-07-25,Refunded 
21067,21472,2024-07-24,Refunded 
21068,21336,2024-07-19,Refunded 
21069,21241,2024-03-15,Refunded 
21070,1679,2024-02-11,Refunded 
21071,10996,2024-02-11,Refunded 
21072,21466,2024-01-26,Refunded 
21073,9462,2024-01-08,Refunded 
21074,15858,2023-11-25,Refunded 
21075,4519,2023-10-04,Refunded 
21076,17950,2023-09-27,Refunded 
21077,4688,2023-09-15,Refunded 
21078,19034,2023-09-11,Refunded 
21079,17842,2023-09-09,Refunded 
21080,15697,2023-09-07,Refunded 
21081,20875,2023-09-04,Refunded 
21082,15735,2023-08-25,Refunded 
21083,4459,2023-08-24,Refunded 
21084,6819,2023-08-21,Refunded 
21085,9878,2023-07-20,Refunded 
21086,2951,2023-07-17,Refunded 
21087,16445,2023-07-02,Refunded 
21088,10577,2023-06-06,Refunded 
21089,6755,2023-06-02,Refunded 
21090,20804,2023-05-15,Refunded 
21091,13916,2023-05-02,Refunded 
21092,15931,2023-04-14,Refunded 
21093,12327,2023-03-30,Refunded 
21094,5078,2023-03-28,Refunded 
21095,7355,2023-02-28,Refunded 
21096,11948,2023-01-09,Refunded 
21097,8928,2023-01-05,Refunded 
21098,9906,2022-12-02,Refunded 
21099,19145,2022-11-03,Refunded 
21100,3776,2022-11-01,Refunded 
21101,8949,2022-10-29,Refunded 
21102,3589,2022-10-24,Refunded 
21103,2634,2022-10-15,Refunded 
21104,9731,2022-10-01,Refunded 
21105,2450,2022-09-15,Refunded 
21106,6874,2022-09-10,Refunded 
21107,9023,2022-09-01,Refunded 
21108,1904,2022-08-21,Refunded 
21109,13835,2022-08-21,Refunded 
21110,12890,2022-07-29,Refunded 
21111,11051,2022-07-27,Refunded 
21112,6256,2022-06-23,Refunded 
21113,16539,2022-06-18,Refunded 
21114,16507,2022-06-09,Refunded 
21115,4265,2022-06-07,Refunded 
21116,18592,2022-06-04,Refunded 
21117,14138,2022-05-12,Refunded 
21118,15529,2022-04-26,Refunded 
21119,14154,2022-04-17,Refunded 
